,Unnamed: 0,Text,emotions,category,labels
90,100,"#Tapestry ""Red and Yellow Gazania Acrylic Painting""  by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/hrxeEBJ2vg #homedecor #officedecor https://t.co/KJjV3BPI0t",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
91,101,#Leggings Gazania Rigans Stunning Floral Cut Out by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/DXYCbKE5vC #homedecor #officedecor https://t.co/EC4SOjR8cb,others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
92,102,"Funny but #TrueStory of every metro city these days. The only solution to our traffic woes is to adopt #PublicTransport. We are on a mission to make public transport #accessible #seamless &amp; #Sustainable.
#dailycommute #backtowork #nammabengaluru #nammametro @technogirish https://t.co/5xyRqFhAvY",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
93,103,"@peakbengaluru Funny but true story of every metro city these days. The only solution to our traffic woes is to adopt #PublicTransport. We are on a mission to make public transport #accessible #seamless &amp; #Sustainable.
#dailycommute #backtowork #nammabengaluru #nammametro  @technogirish",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
94,104,"""Three Bright Colored Gazania Flowers Photograph"" #Jigsaw #Puzzle by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/BIPtYi9Whn  #flowers https://t.co/ptUdOq7LDg",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
96,106,"""Gazania Regans Cut Out On Black Background"" #LaptopSkin by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/IE3HoxZkkF https://t.co/KunwdABsBl",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
97,107,"#YogaMat ""Gazania Regans Cut Out On Black Background""  by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/rqu454Wj7d #homedecor #officedecor https://t.co/B82NOkuHhf",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
98,108,#MousePad Yellow and Red Gazania Rigens Flower Vector Cut Out by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern  https://t.co/5VhmewiPlT #homedecor https://t.co/YgwB99jukn,others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
99,110,#ThrowPillow Gazania Rigans Stunning Floral Cut Outby #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/TRgy0Xa7KF #homedecor #officedecor https://t.co/gHbbj3GI6T,others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
100,111,"Surface pattern sea, Digital paper seamless clipart JPG printable fabric shop seeing supply. Album decor watercolor hand painted elements.#seamless #paper #sewing #fabric #diy #inaartsstudio #printable #watercolor #illustrations #etsy  https://t.co/VPNlJI8OSi",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
101,112,"#ThrowPillow ""Red and Yellow Gazania Acrylic Painting""  by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/GarokdUD5M #homedecor #officedecor https://t.co/uNsJCuulIx",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
102,113,"#Coasters ""Orange Gazania Flower Vector Art Cut Out""  by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/iNIM200bmN https://t.co/uyGDOdIsd6",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
103,116,"""Red and Yellow Gazania Acrylic Painting"" #JigsawPuzzle by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/NuqVK86uJ5 #homedecor #officedecor https://t.co/KlYhMYFXKB",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
104,117,"#Stickers ""Three Bright Colored Gazania Flowers Vector Art Cut Out"" #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/UoAGzjGciK #homedecor https://t.co/DtatMQobBH",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
105,118,"The Quirky Traits!

It offers an array of #unique #features. It aims to provide a #seamless #digital experience to the young, #techsavvy population. 
 
With no joining #fees and a powerful @GetOneCardIN app backing the card, the #onboarding process is as easy as pie.",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
106,119,"#Scarf ""Orange Gazania Flower Vector Art Cut Out"" #Socks by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/ykS7mCYLOx https://t.co/gUtIMr9tzQ",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
107,120,"#Canvas #Print ""Red and Yellow Gazania Acrylic Painting""  by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/9Rx7JutcTx #flowers #wallart https://t.co/Tbf7BmqPHH",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
108,121,"@jkbjournalist @SRuhle Wouldn't even know.
#Seamless",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
109,122,"#SummerDress ""Burgundy Pink and Orange Gazania Vector Cut Out"" by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/7QazVYyFXX #roomdecor https://t.co/whe4fXYiep",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
110,123,"#DuffleBag ""Bright Yellow Gazania Flower Vector Cut Out"" by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/AAUi4kFBGT #homedecor https://t.co/V6uIfOXWAs",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
111,124,#DuvetCover Yellow and Red Gazania Rigens Flower Vector Cut Out #ZipperPouch by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/vQgB1rJjSZ https://t.co/3dh3CTKZan,others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
112,125,#GreetingCard Gazania Rigans Stunning Floral Cut Out by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/aPrdqtNBns #homedecor #officedecor https://t.co/kfeydmWrvK,others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
113,126,#PhotographicPrint Yellow and Red Gazania Rigens Flower Vector Cut Out by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/gQ4HMlOjiL https://t.co/wBHGpRGYTF,others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
114,127,"""Seamless Pattern Of Vibrant Orange Gazania Flower"" #SummerDress by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/x7nrpzAvRg #homedecor https://t.co/9rCGsML7uO",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
115,129,"""Three Bright Colored Gazania Flowers Vector Art Cut Out"" #CanvasPrint #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/SQ8jsm6s4H #homedecor https://t.co/TxXtR2N4Qj",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
116,130,#ThrowPillows Yellow and Red Gazania Rigens Flower Vector Cut Out #ZipperPouch by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/MpKGpIzMlZ https://t.co/xeYoLuoStI,others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
117,131,#HandTowel &amp; #BathTowel Seamless Royal Blue and White Stripes on A Black Background by #taiche #blue #black #white #pattern #linepattern #crisscross #seamless #intersecting #intersectinglines #overlappinglines #lines #crisscrossing #straightlines https://t.co/qYZpe142wC https://t.co/UITE2hYJhV,others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
119,133,"#Tshirt  ""Three Bright Colored Gazania Flowers Vector Art Cut Out"" #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/GdPn0VD99c #homedecor https://t.co/QZNNxJc4LE",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
120,134,"#PetAccessories #Bandana ""Bright Yellow Gazania Flower Vector Cut Out"" by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/CSgevIFwJW https://t.co/mrCly50NC8",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
121,135,"Excited to share this item from my #etsy shop: Delicate Flower Repeating Seamless Pattern Design,Tiling Designs,Paper,Fabric,Commercial Use Digital Download https://t.co/vF6HbJfzOY
#etsy #pattern #seamless #fabric https://t.co/O6FWymcCUH",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
122,136,"""Seamless Pattern Of Vibrant Orange Gazania Flower"" #SummerDress by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/x7nrpzAvRg #homedecor https://t.co/zZu4LYMWhT",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
123,137,"#Leggings ""Orange Gazania Flower Vector Art Cut Out"" by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/3aTgJI4Qp6 #homedecor #officedecor https://t.co/7AellmoYGH",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
124,138,"What does #seamless really mean in #eCommerce #Crossborder customer journey? #CustomsClearance is the key to reduce pain points for your customer.
Meet Customs Clearance Ltd at Booth 745 today at @PFLDEXPO to find out more. 

#CCL  #Logistics  #FBA #pfldexpo22 https://t.co/Za0vbtAUuZ",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
125,139,"#Stickers ""Three Bright Colored Gazania Flowers Vector Art Cut Out"" #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/UoAGzjGciK #homedecor https://t.co/hCx2jENJG7",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
126,140,#PhotographicPrint Yellow and Red Gazania Rigens Flower Vector Cut Out by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/gQ4HMlOjiL https://t.co/v0zOkFglVt,others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
127,141,#MousePad Yellow and Red Gazania Rigens Flower Vector Cut Out by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern  https://t.co/5VhmewiPlT #homedecor https://t.co/AtndtaBvHu,others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
128,142,"#pixies #whereismymind #surferrosa #cover #reverendguitars #jc22 #bossme80

Full disclosure: I recorded this awhile ago and when I went to upload last week, half of it was glitch so I redid this the other day. #seamless https://t.co/Dje7g0Hciu",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
129,143,"#MiniSkirt ""Burgundy Pink and Orange Gazania Vector Cut Out"" by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/EQyEp6ScRT #roomdecor https://t.co/O7upbLnv8I",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
130,144,"This reminds me of the #military 5 P Motto ""Prior Planning Prevents Poor Performance"".  Briteskies can help #transition your #ibmi #as400 #datacenter to ensure #seamless #businessoperations during your #officemove including ensuring #cyberresilience with…https://t.co/HV0oAhzCDK",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
131,145,"#ThrowPillow ""Orange Gazania Flower Vector Cut Out"" by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/MsRDH13ndN #homedecor #officedecor https://t.co/Mx8DJNwwWr",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
132,146,"#Stickers ""Burgundy Pink and Orange Gazania Vector Cut Out"" by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/pShEAwAZV5 https://t.co/pBpYjbJsM3",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
133,148,#PhotographicPrint Yellow and Red Gazania Rigens Flower Vector Cut Out by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/gQ4HMlOjiL https://t.co/qPsZsnw6T9,others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
134,149,"Listen here: 🎙 https://t.co/0fuOu2h6m9

#fintech #WeAreRailsr #seamless #regulatorycompliance https://t.co/xi8nJm4GkO",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
135,150,"#Comforter ""Burgundy Pink and Orange Gazania Vector Cut Out"" by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/nQ7TLF5BM6 #roomdecor https://t.co/5L8i1qb9O8",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
136,151,"""Orange Gazania Flower Vector Cut Out"" #Tshirt by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/7Jh3i6wYbg #homedecor #officedecor https://t.co/MQ1f9mMkwA",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
137,152,"""Red and Yellow Gazania Acrylic Painting"" #JigsawPuzzle by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/NuqVK86uJ5",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
138,153,"#Comforter ""Burgundy Pink and Orange Gazania Vector Cut Out"" by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/nQ7TLF5BM6 #roomdecor https://t.co/h5U66g9On6",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
139,154,Want access to applications and forms on any device? Schedule a demo with OGMA and we will show you how! #Seamless #OGMA https://t.co/fykSRg4Laq,others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
140,155,"#MousePad ""Gazania Regans Cut Out On Black Background"" #LaptopSkin by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/TqrGSQRYmh https://t.co/nMjEBXrYOU",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
143,159,"#ThrowPillow ""Orange Gazania Flower Vector Cut Out"" by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/MsRDH13ndN #homedecor #officedecor https://t.co/SlEt1y1bOx",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
144,160,"Plaids day 🦋❤️simply simple simplicity 

https://t.co/X8Q2SD7bSH

#society6 #HomeDecor #plaids #checker #surface-pattern #seamless #textile #fabric https://t.co/aZEtfG2HUg",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
145,161,"#Canvas #Print ""Gazania Regans Cut Out On Black Background"" by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/AntbcIsmLS #homedecor https://t.co/rPav3rJJ09",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
146,162,"""Orange Gazania Flower Vector Cut Out"" #Tshirt by #taiche #pattern #seamless #abstract #gazania #flower #floral #spring #petals #yellow #orange #pattern #abstract #gazaniaflower #floral #summer #floralpattern #flowerpattern https://t.co/7Jh3i6wYbg #homedecor #officedecor https://t.co/SG8Y7wye2v",others,others,"('n', 'n', 'n', 'n', 'n', 'n', 'y')"
